fft_mode,lattice_size,beta,interaction,seed,re,im,abs,var_re,var_abs,samples,source
complex,4,4.0,0.0,7400,1.0,0.0,1.0,0.0,0.0,1024,experiments/slurm_runs/1079604/sign_vs_U_checkerboard/complex/L4_beta4/U0.00/average_sign_vs_U.json
complex,4,4.0,0.05,7401,0.016721367678574954,-0.009827783654985555,0.6671456892386248,0.2620745567962119,0.07660942681338624,1024,experiments/slurm_runs/1079605/sign_vs_U_checkerboard/complex/L4_beta4/U0.05/average_sign_vs_U.json
complex,4,4.0,0.1,7402,-0.00821666641651771,0.008184233789244313,0.4828048792216425,0.14093455771399782,0.05808655890516896,1024,experiments/slurm_runs/1079606/sign_vs_U_checkerboard/complex/L4_beta4/U0.10/average_sign_vs_U.json
complex,4,4.0,0.15,7403,-0.008573103597901751,-0.014754602199851743,0.3685282464076168,0.08390981769638395,0.03697385743070909,1024,experiments/slurm_runs/1079607/sign_vs_U_checkerboard/complex/L4_beta4/U0.15/average_sign_vs_U.json
complex,4,4.0,0.2,7404,0.019885917896363656,0.010198697281704512,0.3069570212847994,0.06201970578473588,0.025907602205943053,1024,experiments/slurm_runs/1079608/sign_vs_U_checkerboard/complex/L4_beta4/U0.20/average_sign_vs_U.json
complex,4,4.0,0.4,7405,-0.0044101577553921694,0.0042043301001651115,0.18724208830837677,0.023282749581739377,0.011033278411046931,1024,experiments/slurm_runs/1079609/sign_vs_U_checkerboard/complex/L4_beta4/U0.40/average_sign_vs_U.json
complex,4,4.0,0.6,7406,-0.003788039199866623,0.00239564586080751,0.14164433095193465,0.01309030072953681,0.006199552621363759,1024,experiments/slurm_runs/1079610/sign_vs_U_checkerboard/complex/L4_beta4/U0.60/average_sign_vs_U.json
complex,4,4.0,0.8,7407,0.0015959307152322065,0.0006035349721947061,0.1216423311677639,0.010027465845797104,0.004602086016516204,1024,experiments/slurm_runs/1079611/sign_vs_U_checkerboard/complex/L4_beta4/U0.80/average_sign_vs_U.json
complex,4,4.0,1.0,7408,-0.0009466125715455711,0.0022024903587098224,0.1048245271237634,0.007094041826992536,0.0032119720518171916,1024,experiments/slurm_runs/1079612/sign_vs_U_checkerboard/complex/L4_beta4/U1.00/average_sign_vs_U.json
complex,6,6.0,0.0,7500,1.0,0.0,1.0,0.0,0.0,1024,experiments/slurm_runs/1079613/sign_vs_U_checkerboard/complex/L6_beta6/U0.00/average_sign_vs_U.json
complex,6,6.0,0.05,7501,0.013483009555539577,-0.0038327648881275175,0.3764860888347561,0.08460773042792089,0.032891956105997155,1024,experiments/slurm_runs/1079614/sign_vs_U_checkerboard/complex/L6_beta6/U0.05/average_sign_vs_U.json
